order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,month,profit_margin
MX-2011-137603,2011-04-08,2011-08-08,Standard Class,Shahid Hopkins,Consumer,México,Mexico,LATAM,North,TEC-MA-10001403,Technology,Machines,"Panasonic Calculator, White",130.0,4,0.0,38.88,23.76,High,2011.0,4,29.907692307692308
MX-2011-137603,2011-04-08,2011-08-08,Standard Class,Shahid Hopkins,Consumer,México,Mexico,LATAM,North,OFF-ST-10002164,Office Supplies,Storage,"Rogers Lockers, Industrial",283.0,2,0.0,90.48,19.48,High,2011.0,4,31.97173144876325
SA-2011-1570,2011-04-08,2011-09-08,Standard Class,Ritsa Hightower,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-GLO-10000014,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",247.0,8,0.0,76.56,18.62,Medium,2011.0,4,30.995951417004047
IN-2011-74609,2011-04-08,2011-07-08,First Class,Edward Nazzal,Consumer,Tamil Nadu,India,APAC,Central Asia,OFF-FA-10003186,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",102.0,7,0.0,33.39,17.59,High,2011.0,4,32.73529411764706
ES-2011-5421072,2011-04-08,2011-09-08,Second Class,Barry Weirich,Consumer,Schleswig-Holstein,Germany,EU,Central,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",243.0,11,0.0,43.56,17.1,Medium,2011.0,4,17.925925925925927
ES-2011-5335946,2011-04-08,2011-10-08,Standard Class,Ryan Crowe,Consumer,England,United Kingdom,EU,North,OFF-ST-10003204,Office Supplies,Storage,"Tenex Trays, Industrial",164.0,3,0.0,16.38,16.18,Low,2011.0,4,9.98780487804878
IN-2011-14101,2011-04-08,2011-09-08,Second Class,Kelly Andreada,Consumer,Yangon,Myanmar (Burma),APAC,Southeast Asia,OFF-AR-10001773,Office Supplies,Art,"Sanford Markers, Water Color",110.0,5,0.17,6.4845,15.8,Medium,2011.0,4,5.895
CA-2011-126361,2011-04-08,2011-09-08,Second Class,Valerie Dominguez,Consumer,Utah,United States,US,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",159.0,5,0.0,7.945,15.1,High,2011.0,4,4.99685534591195
CA-2011-134215,2011-04-08,2011-08-08,Standard Class,Marina Lichtenstein,Corporate,Maine,United States,US,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,102.0,2,0.0,27.5292,14.52,High,2011.0,4,26.989411764705885
IR-2011-6550,2011-04-08,2011-06-08,Second Class,Jennifer Patt,Corporate,Razavi Khorasan,Iran,EMEA,EMEA,OFF-XER-10004012,Office Supplies,Paper,"Xerox Note Cards, Premium",105.0,4,0.0,21.0,12.73,High,2011.0,4,20.0
SA-2011-1570,2011-04-08,2011-09-08,Standard Class,Ritsa Hightower,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-TEN-10002835,Office Supplies,Storage,"Tenex Lockers, Industrial",205.0,1,0.0,57.27,11.94,Medium,2011.0,4,27.93658536585366
SA-2011-1570,2011-04-08,2011-09-08,Standard Class,Ritsa Hightower,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,FUR-DAN-10003334,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",141.0,1,0.0,67.89,10.69,Medium,2011.0,4,48.148936170212764
IZ-2011-4920,2011-04-08,2011-11-08,Standard Class,Damala Kotsonis,Corporate,Baghdad,Iraq,EMEA,EMEA,TEC-CAN-10002337,Technology,Copiers,"Canon Ink, Color",149.0,1,0.0,28.23,9.57,Medium,2011.0,4,18.946308724832214
SA-2011-1570,2011-04-08,2011-09-08,Standard Class,Ritsa Hightower,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-TEN-10000025,Office Supplies,Storage,"Tenex Lockers, Blue",204.0,1,0.0,53.07,8.7,Medium,2011.0,4,26.01470588235294
ID-2011-46231,2011-04-08,2011-09-08,Standard Class,Pauline Webber,Corporate,New South Wales,Australia,APAC,Oceania,OFF-ST-10004947,Office Supplies,Storage,"Fellowes File Cart, Industrial",124.0,1,0.1,-2.769,7.62,Medium,2011.0,4,-2.2330645161290326
ES-2011-2469850,2011-04-08,2011-06-08,Second Class,Michelle Lonsdale,Corporate,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-SU-10003629,Office Supplies,Supplies,"Fiskars Ruler, Steel",41.0,3,0.0,6.57,7.0,Critical,2011.0,4,16.024390243902438
IN-2011-14101,2011-04-08,2011-09-08,Second Class,Kelly Andreada,Consumer,Yangon,Myanmar (Burma),APAC,Southeast Asia,FUR-CH-10001756,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",141.0,4,0.27,30.954,6.7,Medium,2011.0,4,21.953191489361704
IR-2011-6550,2011-04-08,2011-06-08,Second Class,Jennifer Patt,Corporate,Razavi Khorasan,Iran,EMEA,EMEA,FUR-IKE-10003642,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",144.0,1,0.0,4.29,5.85,High,2011.0,4,2.979166666666667
ES-2011-5335946,2011-04-08,2011-10-08,Standard Class,Ryan Crowe,Consumer,England,United Kingdom,EU,North,OFF-LA-10003969,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",42.0,4,0.0,14.16,5.71,Low,2011.0,4,33.714285714285715
LI-2011-9960,2011-04-08,2011-06-08,Second Class,Lena Radford,Consumer,Grand Gedeh,Liberia,Africa,Africa,OFF-SME-10001761,Office Supplies,Storage,"Smead Shelving, Industrial",49.0,1,0.0,11.85,3.09,Medium,2011.0,4,24.183673469387752
MX-2011-162999,2011-04-08,2011-08-08,Standard Class,Chris Cortes,Consumer,Nuevo León,Mexico,LATAM,North,OFF-LA-10001038,Office Supplies,Labels,"Smead Legal Exhibit Labels, Laser Printer Compatible",15.0,2,0.0,0.0,2.59,High,2011.0,4,0.0
MX-2011-137603,2011-04-08,2011-08-08,Standard Class,Shahid Hopkins,Consumer,México,Mexico,LATAM,North,OFF-EN-10000127,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",36.0,5,0.0,17.1,1.86,High,2011.0,4,47.5
SA-2011-1570,2011-04-08,2011-09-08,Standard Class,Ritsa Hightower,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-IBI-10000959,Office Supplies,Binders,"Ibico Binding Machine, Recycled",52.0,1,0.0,9.3,1.82,Medium,2011.0,4,17.884615384615383
IN-2011-52587,2011-04-08,2011-10-08,Standard Class,Richard Bierner,Consumer,National Capital,Philippines,APAC,Southeast Asia,OFF-LA-10003141,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",25.0,4,0.45,2.214,1.64,Medium,2011.0,4,8.856
CA-2011-126361,2011-04-08,2011-09-08,Second Class,Valerie Dominguez,Consumer,Utah,United States,US,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.0,1,0.2,4.7792,1.57,High,2011.0,4,36.76307692307692
MX-2011-137603,2011-04-08,2011-08-08,Standard Class,Shahid Hopkins,Consumer,México,Mexico,LATAM,North,OFF-EN-10003850,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",16.0,2,0.0,8.0,1.14,High,2011.0,4,50.0
TU-2011-2560,2011-04-08,2011-10-08,Standard Class,Cathy Prescott,Corporate,Izmir,Turkey,EMEA,EMEA,OFF-BIC-10003800,Office Supplies,Art,"BIC Pencil Sharpener, Blue",12.0,1,0.6,-5.526,0.54,Medium,2011.0,4,-46.05
CA-2011-126361,2011-04-08,2011-09-08,Second Class,Valerie Dominguez,Consumer,Utah,United States,US,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.0,5,0.0,4.264,0.41,High,2011.0,4,26.650000000000002
ES-2011-5335946,2011-04-08,2011-10-08,Standard Class,Ryan Crowe,Consumer,England,United Kingdom,EU,North,OFF-LA-10003283,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",8.0,1,0.0,1.14,0.37,Low,2011.0,4,14.249999999999998
ES-2011-5699335,2011-05-08,2011-08-08,First Class,Barry Weirich,Consumer,North Rhine-Westphalia,Germany,EU,Central,TEC-PH-10003847,Technology,Phones,"Apple Headset, with Caller ID",586.0,8,0.0,87.84,172.82,Critical,2011.0,5,14.989761092150172
US-2011-117968,2011-05-08,2011-07-08,Second Class,Ricardo Sperren,Corporate,Connecticut,United States,US,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,,5,0.0,294.671,115.77,High,2011.0,5,
ES-2011-4256146,2011-05-08,2011-09-08,Standard Class,Toby Gnade,Consumer,Tyrol,Austria,EU,Central,FUR-CH-10004606,Furniture,Chairs,"Hon Rocking Chair, Red",392.0,3,0.0,31.32,46.55,High,2011.0,5,7.989795918367347
MX-2011-146885,2011-05-08,2011-10-08,Standard Class,Paul Gonzalez,Consumer,Bogota,Colombia,LATAM,South,TEC-CO-10001893,Technology,Copiers,"HP Wireless Fax, Color",722.0,3,0.002,251.6934,40.36,Medium,2011.0,5,34.860581717451524
ES-2011-4256146,2011-05-08,2011-09-08,Standard Class,Toby Gnade,Consumer,Tyrol,Austria,EU,Central,OFF-PA-10000871,Office Supplies,Paper,"Enermax Cards & Envelopes, Recycled",235.0,5,0.0,7.05,36.16,High,2011.0,5,3.0
CG-2011-2540,2011-05-08,2011-10-08,Standard Class,Dave Poirier,Corporate,Bas-Congo,Democratic Republic of the Congo,Africa,Africa,TEC-HP -10004012,Technology,Copiers,"HP Personal Copier, Digital",248.0,2,0.0,39.6,34.37,High,2011.0,5,15.967741935483874
CA-2011-124723,2011-05-08,2011-12-08,Standard Class,Gary Zandusky,Consumer,Texas,United States,US,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.0,2,0.3,41.934,21.2,Medium,2011.0,5,8.575460122699386
CA-2011-110065,2011-05-08,2011-11-08,Standard Class,Stephanie Phelps,Corporate,New York,United States,US,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",136.0,1,0.0,36.7173,18.8,Medium,2011.0,5,26.998014705882355
CA-2011-118962,2011-05-08,2011-09-08,Standard Class,Chad Sievert,Consumer,California,United States,US,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.0,7,0.2,21.259,15.03,Medium,2011.0,5,6.25264705882353
US-2011-159310,2011-05-08,2011-12-08,Standard Class,Julia Barnett,Home Office,Santo Domingo,Dominican Republic,LATAM,Caribbean,FUR-FU-10001175,Furniture,Furnishings,"Advantus Door Stop, Durable",112.0,8,0.5,-100.96,14.74,Low,2011.0,5,-90.14285714285714
MX-2011-146885,2011-05-08,2011-10-08,Standard Class,Paul Gonzalez,Consumer,Bogota,Colombia,LATAM,South,OFF-PA-10000994,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",124.0,7,0.0,49.7,9.94,Medium,2011.0,5,40.08064516129032
IT-2011-3708838,2011-05-08,2011-12-08,Standard Class,Bobby Odegard,Consumer,South Holland,Netherlands,EU,Central,OFF-BI-10001621,Office Supplies,Binders,"Cardinal Binding Machine, Economy",100.0,4,0.5,-43.86,8.49,Medium,2011.0,5,-43.86
IN-2011-80461,2011-05-08,2011-07-08,Second Class,Naresj Patel,Consumer,Bay of Plenty,New Zealand,APAC,Oceania,TEC-AC-10001611,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",91.0,2,0.0,25.38,8.45,Medium,2011.0,5,27.890109890109887
RW-2011-5380,2011-05-08,2011-10-08,Standard Class,Maya Herman,Corporate,Kigali,Rwanda,Africa,Africa,OFF-BIC-10004826,Office Supplies,Art,"BIC Canvas, Easy-Erase",108.0,2,0.0,36.66,8.07,Medium,2011.0,5,33.94444444444444
RW-2011-5380,2011-05-08,2011-10-08,Standard Class,Maya Herman,Corporate,Kigali,Rwanda,Africa,Africa,OFF-ELD-10004625,Office Supplies,Storage,"Eldon Trays, Blue",96.0,2,0.0,17.22,7.44,Medium,2011.0,5,17.937499999999996
ES-2011-4256146,2011-05-08,2011-09-08,Standard Class,Toby Gnade,Consumer,Tyrol,Austria,EU,Central,OFF-AR-10000833,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",60.0,2,0.0,13.68,6.61,High,2011.0,5,22.8
IT-2011-3708838,2011-05-08,2011-12-08,Standard Class,Bobby Odegard,Consumer,South Holland,Netherlands,EU,Central,OFF-BI-10000329,Office Supplies,Binders,"Acco Binder, Durable",58.0,7,0.5,-25.725,6.25,Medium,2011.0,5,-44.35344827586207
US-2011-117968,2011-05-08,2011-07-08,Second Class,Ricardo Sperren,Corporate,Connecticut,United States,US,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.0,3,0.0,22.2516,5.35,High,2011.0,5,28.166582278481012
CA-2011-118962,2011-05-08,2011-09-08,Standard Class,Chad Sievert,Consumer,California,United States,US,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,111.0,2,0.0,53.2608,4.59,Medium,2011.0,5,47.98270270270271
CA-2011-150490,2011-05-08,2011-11-08,Standard Class,Sonia Sunley,Consumer,California,United States,US,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,46.0,2,0.0,12.8744,4.43,Medium,2011.0,5,27.98782608695652
ID-2011-11385,2011-05-08,2011-11-08,Standard Class,Thea Hendricks,Consumer,Seoul,South Korea,APAC,North Asia,OFF-ST-10001824,Office Supplies,Storage,"Rogers Box, Single Width",60.0,5,0.5,-52.8,3.99,Medium,2011.0,5,-88.0
IN-2011-37019,2011-05-08,2011-11-08,Standard Class,Hilary Holden,Corporate,Tasmania,Australia,APAC,Oceania,OFF-BI-10003018,Office Supplies,Binders,"Avery Binder, Clear",59.0,8,0.4,7.728,3.58,Medium,2011.0,5,13.098305084745762
MX-2011-146885,2011-05-08,2011-10-08,Standard Class,Paul Gonzalez,Consumer,Bogota,Colombia,LATAM,South,OFF-PA-10000781,Office Supplies,Paper,"Eaton Message Books, 8.5 x 11",49.0,3,0.0,19.74,3.0,Medium,2011.0,5,40.28571428571428
ES-2011-3159486,2011-05-08,2011-10-08,Second Class,Joy Daniels,Consumer,Basel-Stadt,Switzerland,EU,Central,OFF-AR-10000124,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",36.0,2,0.0,2.82,2.48,Medium,2011.0,5,7.833333333333332
IR-2011-6850,2011-05-08,2011-10-08,Standard Class,Shahid Collister,Consumer,Qom,Iran,EMEA,EMEA,OFF-CAM-10002611,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",46.0,1,0.0,19.41,2.34,Medium,2011.0,5,42.19565217391305
IN-2011-37019,2011-05-08,2011-11-08,Standard Class,Hilary Holden,Corporate,Tasmania,Australia,APAC,Oceania,OFF-EN-10004590,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",27.0,2,0.4,-6.264,2.21,Medium,2011.0,5,-23.200000000000003
IR-2011-4030,2011-05-08,2011-09-08,Standard Class,Shirley Schmidt,Home Office,Hormozgan,Iran,EMEA,EMEA,OFF-BIN-10002061,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",46.0,1,0.0,12.03,2.2,Medium,2011.0,5,26.152173913043477
CA-2011-118962,2011-05-08,2011-09-08,Standard Class,Chad Sievert,Consumer,California,United States,US,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",21.0,3,0.0,9.8418,1.81,Medium,2011.0,5,46.86571428571428
CA-2011-110065,2011-05-08,2011-11-08,Standard Class,Stephanie Phelps,Corporate,New York,United States,US,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",16.0,7,0.0,7.0224,1.66,Medium,2011.0,5,43.89
ES-2011-5699335,2011-05-08,2011-08-08,First Class,Barry Weirich,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-FA-10000010,Office Supplies,Fasteners,"OIC Staples, Metal",11.0,1,0.0,4.68,1.44,Critical,2011.0,5,42.54545454545454
CG-2011-2540,2011-05-08,2011-10-08,Standard Class,Dave Poirier,Corporate,Bas-Congo,Democratic Republic of the Congo,Africa,Africa,OFF-NOV-10004585,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",10.0,1,0.0,3.54,1.28,High,2011.0,5,35.4
MX-2011-169873,2011-05-08,2011-08-08,Second Class,Sarah Foster,Consumer,Managua,Nicaragua,LATAM,Central,OFF-LA-10004799,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",6.0,1,0.0,0.98,0.99,High,2011.0,5,16.333333333333332
CA-2011-150490,2011-05-08,2011-11-08,Standard Class,Sonia Sunley,Consumer,California,United States,US,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.0,1,0.0,1.636,0.83,Medium,2011.0,5,10.225
IR-2011-6850,2011-05-08,2011-10-08,Standard Class,Shahid Collister,Consumer,Qom,Iran,EMEA,EMEA,OFF-SME-10001718,Office Supplies,Storage,"Smead Box, Industrial",11.0,1,0.0,0.9,0.64,Medium,2011.0,5,8.181818181818182
CM-2011-6580,2011-05-08,2011-10-08,Standard Class,Phillip Flathmann,Consumer,Nord,Cameroon,Africa,Africa,OFF-NOV-10000721,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",8.0,1,0.0,1.56,0.58,Medium,2011.0,5,19.5
US-2011-117968,2011-05-08,2011-07-08,Second Class,Ricardo Sperren,Corporate,Connecticut,United States,US,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.0,2,0.0,2.0064,0.54,High,2011.0,5,40.128
CA-2011-150490,2011-05-08,2011-11-08,Standard Class,Sonia Sunley,Consumer,California,United States,US,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,16.0,2,0.0,0.6312,0.29,Medium,2011.0,5,3.945
CA-2011-137575,2011-06-08,2011-11-08,Standard Class,Trudy Brown,Consumer,New York,United States,US,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,200.0,2,0.0,83.9916,15.52,Medium,2011.0,6,41.9958
ES-2011-5666533,2011-06-08,2011-10-08,Standard Class,Karl Braun,Consumer,Franche-Comté,France,EU,Central,OFF-BI-10000346,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",239.0,8,0.0,95.52,11.94,Medium,2011.0,6,39.96652719665272
US-2011-123862,2011-06-08,2011-10-08,Standard Class,Mick Hernandez,Home Office,Cortés,Honduras,LATAM,Central,TEC-AC-10000376,Technology,Accessories,"Memorex Router, Bluetooth",197.0,2,0.4,9.848,9.57,Medium,2011.0,6,4.998984771573604
ES-2011-5666533,2011-06-08,2011-10-08,Standard Class,Karl Braun,Consumer,Franche-Comté,France,EU,Central,OFF-ST-10002175,Office Supplies,Storage,"Fellowes Lockers, Single Width",187.0,1,0.1,14.514,6.62,Medium,2011.0,6,7.761497326203208
CA-2011-115357,2011-06-08,2011-11-08,Second Class,Roland Fjeld,Consumer,South Carolina,United States,US,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",63.0,3,0.0,22.6476,6.14,Medium,2011.0,6,35.94857142857143
BU-2011-1220,2011-06-08,2011-08-08,Second Class,Max Engle,Consumer,Plovdiv,Bulgaria,EMEA,EMEA,OFF-STO-10004503,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",80.0,6,0.0,32.76,3.39,Critical,2011.0,6,40.949999999999996
IN-2011-68239,2011-06-08,2011-11-08,Standard Class,Julia West,Consumer,Ningxia,China,APAC,North Asia,OFF-FA-10000089,Office Supplies,Fasteners,"OIC Rubber Bands, Assorted Sizes",29.0,2,0.0,4.62,2.78,High,2011.0,6,15.931034482758621
BU-2011-1220,2011-06-08,2011-08-08,Second Class,Max Engle,Consumer,Plovdiv,Bulgaria,EMEA,EMEA,FUR-TEN-10003879,Furniture,Furnishings,"Tenex Light Bulb, Black",19.0,1,0.0,5.67,2.62,Critical,2011.0,6,29.84210526315789
IR-2011-3790,2011-06-08,2011-10-08,Standard Class,Corinna Mitchell,Home Office,Mazandaran,Iran,EMEA,EMEA,OFF-GLO-10004430,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",16.0,1,0.0,7.08,1.07,High,2011.0,6,44.25
ID-2011-48401,2011-06-08,2011-10-08,Standard Class,James Galang,Consumer,National Capital,Philippines,APAC,Southeast Asia,OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable",12.0,1,0.15,-1.17,0.74,Medium,2011.0,6,-9.749999999999998
US-2011-123862,2011-06-08,2011-10-08,Standard Class,Mick Hernandez,Home Office,Cortés,Honduras,LATAM,Central,OFF-AR-10000614,Office Supplies,Art,"Sanford Markers, Blue",9.0,1,0.4,-4.66,0.65,Medium,2011.0,6,-51.77777777777778
US-2011-123862,2011-06-08,2011-10-08,Standard Class,Mick Hernandez,Home Office,Cortés,Honduras,LATAM,Central,OFF-LA-10000236,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",21.0,4,0.4,-14.176,0.05,Medium,2011.0,6,-67.5047619047619
ES-2011-4405425,2011-07-08,2011-10-08,First Class,Allen Rosenblatt,Corporate,Vienna,Austria,EU,Central,FUR-FU-10001760,Furniture,Furnishings,"Tenex Light Bulb, Black",38.0,2,0.0,11.34,6.63,Critical,2011.0,7,29.84210526315789
IN-2011-34478,2011-08-08,2011-08-08,Same Day,Barbara Fisher,Corporate,Guangdong,China,APAC,North Asia,TEC-CO-10003759,Technology,Copiers,"Canon Fax Machine, Laser",,4,0.0,573.0,213.03,Medium,2011.0,8,
MX-2011-159135,2011-08-08,2011-12-08,Standard Class,Lela Donovan,Corporate,San Salvador,El Salvador,LATAM,Central,TEC-AC-10001410,Technology,Accessories,"Memorex Memory Card, Bluetooth",955.0,14,0.0,257.6,56.66,Medium,2011.0,8,26.973821989528794
CA-2011-124478,2011-08-08,2011-12-08,Standard Class,Matt Abelman,Home Office,Michigan,United States,US,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,550.0,1,0.0,274.995,51.95,High,2011.0,8,49.99909090909091
CA-2011-154669,2011-08-08,2011-11-08,Second Class,Tamara Manning,Consumer,California,United States,US,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.0,11,0.0,110.0528,44.72,Medium,2011.0,8,26.017210401891255
IN-2011-51586,2011-08-08,2011-12-08,Standard Class,Khloe Miller,Consumer,Jiangsu,China,APAC,North Asia,FUR-CH-10000432,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",365.0,2,0.0,21.9,40.68,Medium,2011.0,8,6.0
CA-2011-124478,2011-08-08,2011-12-08,Standard Class,Matt Abelman,Home Office,Michigan,United States,US,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,300.0,2,0.0,83.9944,39.5,High,2011.0,8,27.99813333333333
IN-2011-34478,2011-08-08,2011-08-08,Same Day,Barbara Fisher,Corporate,Guangdong,China,APAC,North Asia,TEC-CO-10000679,Technology,Copiers,"Hewlett Personal Copier, High-Speed",285.0,2,0.0,2.82,36.21,Medium,2011.0,8,0.9894736842105264
ES-2011-1591803,2011-08-08,2011-12-08,Second Class,Jason Fortune-,Consumer,Ile-de-France,France,EU,Central,TEC-MA-10000687,Technology,Machines,"Konica Calculator, Red",249.0,6,0.15,70.218,23.4,Medium,2011.0,8,28.200000000000003
IN-2011-34478,2011-08-08,2011-08-08,Same Day,Barbara Fisher,Corporate,Guangdong,China,APAC,North Asia,FUR-FU-10000889,Furniture,Furnishings,"Rubbermaid Clock, Black",150.0,3,0.0,51.12,23.03,Medium,2011.0,8,34.08
CA-2011-124478,2011-08-08,2011-12-08,Standard Class,Matt Abelman,Home Office,Michigan,United States,US,Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",168.0,3,0.1,37.23,22.29,High,2011.0,8,22.160714285714285
CA-2011-156790,2011-08-08,2011-10-08,Second Class,Vivek Gonzalez,Consumer,Florida,United States,US,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.0,4,0.2,-7.7728,18.41,Medium,2011.0,8,-5.014709677419355
